author,title,date,publisher,subject,type,qualname,quallevel,abstract,catalogued,file1,file2,file3,subject1,subject2,subject3,estc,description,language,identifier
"Harper, Barclay.   ","Disputatio medica inauguralis, quaedam de phthisi pulmonali complectens : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Barclay Harper, Barbadensis.",1826,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.88.6.24.16.pdf,,,,Tuberculosis,,,Thesis (M.D.)--University of Edinburgh.,lat,9916653983502466,Att.88.6.24.16.pdf,,
"Hartford, George.   ","Disputatio medica inauguralis de pathologica pulmonis : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Georgius Hartford, Hibernus.",1826,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.88.6.24.17.pdf,,,,Lung -- pathology.,,,Thesis (M.D.)--University of Edinburgh.,lat,9916654033502466,Att.88.6.24.17.pdf,,
"Hay, Thomas,   active 1826.","Disputatio medica inauguralis, de vi caloris in corpus humanum, quaedam complectans : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Thomas Hay, Scotus.",1826,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.88.6.24.19.pdf,,,,Thermogenesis,,,Thesis (M.D.)--University of Edinburgh.,lat,9916654073502466,Att.88.6.24.19.pdf,,
"Hedley, Arthur,   d. approximately 1864.","Dissertatio medica inauguralis, de operatione caesareana : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Arthurus Hedley, Anglus.",1826,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.88.6.24.20.pdf,,,,Cesarean section,,,Thesis (M.D.)--University of Edinburgh.,lat,9916654123502466,Att.88.6.24.20.pdf,,
"Heydeloff, Henry Frederick William.   ","Dissertatio medica inauguralis, de catameniis et quibusdam morbis uteri : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Henricus Fred. Gul. Heydeloff, Anglus, Permissus Arti Obstetriciae Socius Extraordinarius Societatis Regiae Physicae, Edinburgenael.",1826,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.88.6.24.21.pdf,,,,Menstruation,,,Thesis (M.D.)--University of Edinburgh.,lat,9916654143502466,Att.88.6.24.21.pdf,,
"Hicks, Algernon,   active 1826.","Disputatio physiologica inauguralis de concoctione : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Algernon Hicks, Anglus, Soc. Plin. Nat. Hist. Soc.",1826,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.88.6.24.22.pdf,,,,Cooking,,,Thesis (M.D.)--University of Edinburgh.,lat,9916654183502466,Att.88.6.24.22.pdf,,
"Bennett, Parker,   -1750.","Dissertatio medica inauguralis, de menstruis : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite & legitime consequendis / eruditorum examini subjicit Parkerus Bennett, ab Insula S. Christophori.",1745,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.84.7.23.1.pdf,,,,Menstruation,,ESTC_N55401,Thesis (M.D.)-University of Edinburgh.,lat,9916818753502466,Att.84.7.23.1.pdf,,
"Macfait, Ebenezer,   -1786.","Dissertatio medica inauguralis, de aere, aquis, & locis : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis ritè & legitime consequendis / eruditorum examini subjicit Ebenezer MacFait Scoto-Britannus, A. & R.",1745,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Medical geography -- Physiological effect,,,Thesis (M.D.)-University of Edinburgh.,lat,9916818793502466,,,
"Willan, Robert,   active 1746-1757.","Dissertatio medica inauguralis, de qualitatibus aeris : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicinâ honoribus ac privilegiis ritè & legitime consequendis / eruditorum examini subjicit Robertus Willan Anglo-Britannus.",1745,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Air,,ESTC_T220353,Thesis (M.D.)-University of Edinburgh.,lat,9916818823502466,,,
"Clerk, David,   -1768.","Dissertatio medica inauguralis, de rheumatismo : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, ac nobilissimae facultatis medicae decreto : ut summos in medicina honores ac privilegia ritè consequatur / eruditorum examini subjicit David Clark, Scoto-Britannus.",1746,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.84.7.23.4.pdf,,,,Rheumatic Diseases,,ESTC_T198121,Thesis (M.D.)-University of Edinburgh.,lat,9916819203502466,Att.84.7.23.4.pdf,,
"Douglas, Robertus.   ","Dissertatio medica inauguralis de incerto indicio velocitatis sanguinis in febribus, ex calore et pulsu : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summinsque in medicina honoribus, ac privilegiis, rite et legitime consequendis / eruditorum examini subjicit Robertus Douglas Scoto-Britannus.",1746,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Fever,,ESTC_T34623,Thesis (M.D.)-University of Edinburgh.,lat,9916819293502466,,,
"Elliot, Thomas,   -1751.","Dissertatio medica inauguralis, de crisibus in morbis acutis : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summinsque in medicina honoribus, ac privilegiis, rite et legitime consequendis / eruditorum examini subjicit Thomas Elliot Scoto-Britannus.",1746,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,,,ESTC_T151186,Thesis (M.D.)-University of Edinburgh.,lat,9916819673502466,,,
"Maghie, William.   ","Dissertatio medica inauguralis, de frigore quatenus morborum causa : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summinsque in medicina honoribus, ac privilegiis, rite et legitime consequendis / eruditorum examini subjicit Gulielmus Maghie Scoto-Britannus.",1746,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Cold,,ESTC_T10118,Thesis (M.D.)-University of Edinburgh.,lat,9916819723502466,,,
"Taitt, John,   1705-","Dissertatio medica inauguralis de hydrope : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summinsque in medicina honoribus, ac privilegiis, rite et legitime consequendis / eruditorum examini subjicit Joannes Taitt Scoto-Britannus, A. et R.",1746,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Hydrocephalus,,ESTC_T203198,Thesis (M.D.)-University of Edinburgh.,lat,9916819803502466,,,
"Buckley, George.   ","Dissertatio medica inauguralis, de pleuritide : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summinsque in medicina honoribus, ac privilegiis, ritè et legitime consequendis / eruditorum examini subjicit Georgius Buckley Anglo-Britannus, A. et R.",1747,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Pleurisy,,ESTC_N55385,Thesis (M.D.)-University of Edinburgh.,lat,9916819843502466,,,
"Buckley, George.   ","Disquisitio medica inauguralis, de Boerhaavii aphorismis : quam annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : ut summons in medicina honores, ac privilegiis, ritè & legitimè consequendis / eruditorum examini subjicit Johannes Smith, Anglo, A. et R.",1747,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,"Boerhaave, Herman, --  --  -- 1668-1738. -- Aphorisms concerning the Knowledge and Cure of Diseases.",,,ESTC_N55385,Thesis (M.D.)-University of Edinburgh.,lat,9916819943502466,,,
"Vigor, North.   ","Dissertatio medica inauguralis, de diabete : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis, ritè & legitimè consequendis / eruditorum examini subjicit North Vigor, Anglo-Britannus.",1747,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Diabetes,,ESTC_N55440,Thesis (M.D.)-University of Edinburgh.,lat,9916820003502466,,,
"Gill, John,   active 1748.","Dissertatio medica inauguralis, de ictero : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina, honoribus ac privilegiis, rite et legitime consequendis / eruditorum examini subjicit Johannes Gill Hibernus, A. et R.",1748,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Jaundice,,ESTC_N50653,Thesis (M.D.)-University of Edinburgh.,lat,9916820023502466,,,
"Hart, Cheney,   active 1748.","Dissertatio medica inauguralis, de cortice Peruviano : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina, honoribus ac privilegiis, ritè et legitimè consequendis / eruditorum examini subjicit Cheney Hart, Anglo-Britannus, A. et R.",1748,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,,,ESTC_N47995,Thesis (M.D.)-University of Edinburgh.,lat,9916820183502466,,,
"Heys, John.   ","Dissertatio medica inauguralis, de chlorosi : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina, honoribus ac privilegiis, rite et legitime consequendis / eruditorum examini subjicit Johannes Heys, Anglo-Britannus, A. et R.",1748,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Chlorosis,,ESTC_T220352,Thesis (M.D.)-University of Edinburgh.,lat,9916820203502466,,,
"Law, Michael.   ","Dissertatio medica inauguralis, de scorbuto : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis, ritè & legitimè consequendis / eruditorum examini subjicit Michael Law Hibernus, A. & R.",1748,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Scurvy,,ESTC_N55378,Thesis (M.D.)-University of Edinburgh.,lat,9916820253502466,,,
"Lind, James,   1716-1794.","Dissertatio medica inauguralis, de morbis venereis localibus : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis, ritè & legitimè consequendis / eruditorum examini subjicit Jacobus Lind Scoto-Britannus, A. & R.",1748,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.84.7.23.16.pdf,,,,Malaria,,ESTC_N55396,Thesis (M.D.)-University of Edinburgh.,lat,9916820313502466,Att.84.7.23.16.pdf,,
"M'Michan, John.   ","Dissertatio medica inauguralis, de dysenteria : quam annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis, rite et legitime consequendis / eruditorum examini subjicit Johannes M'Michan Hibernus A.M.",1748,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.84.7.23.17.pdf,,,,Dysentery,,ESTC_T183585,Thesis (M.D.)-University of Edinburgh.,lat,9916820623502466,Att.84.7.23.17.pdf,,
"Unthank, Isaac.   ","Dissertatio medica inauguralis, de rachitide : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis, ritè & legitimê consequendis / eruditorum examini subjicit Isaacus Unthank Hibernus, A. & R.",1748,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Dysentery,,ESTC_T216714,Thesis (M.D.)-University of Edinburgh.,lat,9916820653502466,,,
"Bayne, Alexander.   ","Dissertatio medica inauguralis, de pleuritide : quam annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus & privilegiis, ritè ac legitimê consequendis / eruditorum examini subjicit Alexander Bayne, Scotus.",1749,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Pleurisy,,ESTC_N55387,Thesis (M.D.)-University of Edinburgh.,lat,9916820673502466,,,
"Blackall, Edmund.   ","Dissertatio medica inauguralis, de fluore albo : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis, rite et legitime consequendis / eruditorum examini subjicit Edmundus Blackhall Hibernus.",1749,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Leucorrhea,,ESTC_N55387,Thesis (M.D.)-University of Edinburgh.,lat,9916820713502466,,,
"England, John,   active 1749.","Dissertatio medica inauguralis, de hepatitide : quam annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus et privilegiis, rite et legitime consequendis / eruditorum examini subjicit Johannes England, Anglo-Britannus.",1749,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Hepatitis,,ESTC_N50632,Thesis (M.D.)-University of Edinburgh.,lat,9916820813502466,,,
"Ewart, Robertus.   ","Dissertatio medica inauguralis, de scrophula : quam annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus et privilegiis rite et legitime consequendis / eruditorum examini subjicit Robertus Ewart, Scot-Britiannus.",1749,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Scrofula,,ESTC_N50632,Thesis (M.D.)-University of Edinburgh.,lat,9916820913502466,,,
"Farquharson, Walter.   ","Dissertatio medica inauguralis, de peripneumonia vera : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Gaulterus Farquharson Scoto-Britannus.",1749,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Pneumonia,,ESTC_N55186,Thesis (M.D.)-University of Edinburgh.,lat,9916821013502466,,,
"Mattear, John.   ","Dissertatio medica inauguralis, de calculo vesicae : quam annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Joahnnes Mattear Hibernus.",1749,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Kidneys -- Diseases,,ESTC_N55464,Thesis (M.D.)-University of Edinburgh.,lat,9916821053502466,,,
"M'Kinlie, Alexander.   ","Dissertatio medica inauguralis, de lumbricis : quam annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus et privilegiis rite et legitime consequendis / eruditorum examini subjicit Alexander M'Kinlie, Hibernus.",1749,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Helminths,,ESTC_N55421,Thesis (M.D.)-University of Edinburgh.,lat,9916821123502466,,,
"Moultrie, John,   1729-1798.","Dissertatio medica inauguralis, de febre maligna biliosa Americae : quam, annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Joannes Moultrie ex Meridionali Caroline provincia, A. et R.",1749,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Yellow fever,,ESTC_N8240,Thesis (M.D.)-University of Edinburgh.,lat,9916821173502466,,,
"Orme, David,   1727-1812.","Dissertatio medica inauguralis, de angina inflammatoria : quam annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus et privilegiis rite et legitime consequendis / eruditorum examini subjicit David Orme, Scotus, A. et R.",1749,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Heart Diseases,,ESTC_T129854,Thesis (M.D.)-University of Edinburgh.,lat,9916821323502466,,,
"Rogers, Bayly.   ","Dissertatio medica inauguralis, de haemorrhoidibus : quam annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus et privilegiis rite et legitime consequendis / eruditorum examini subjicit Bayly Rogers Hibernus A. et R.",1749,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,Hemorrhoids,,ESTC_N55434,Thesis (M.D.)-University of Edinburgh.,lat,9916821383502466,,,
"Wilson, Andrew,   1718-1792.","Disquisitio physico-medica inauguralis, de luce : quam annuente summo numine : ex auctoritate reverendi admodum viri, Gulielmi Wishart, S.T.D. Academiae Edinburgenae Praefecti : nec non amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus et privilegiis rite et legitime consequendis / eruditorum examini subjicit Andreas Wilson, Scoto-Britannus.",1749,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,,,,,,,ESTC_N55361,Thesis (M.D.)-University of Edinburgh.,lat,9916821433502466,,,
"Chadwick, Charles,   1815-1886,","Inaugural dissertation on the question, how far are secretion and nutrition dependent on nervous influence? : submitted to the medical faculty of the University of Edinburgh in conformity with the rules for graduation, by authority of the Very Reverend Principal Baird and with the sanction of the Senatus Academicus / by Charles Chadwick, of Leeds, Extraordinary Member of the Royal Medical Society of Edinburgh and candidate for the Degree of Doctor in Medicine.",1837,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.88.4.15.1.pdf,,,,Nutrition.,,,Thesis (M.D.)--University of Edinburgh.,eng,9924118349202466,Att.88.4.15.1.pdf,,
"Carpenter, William Benjamin,   1813-1885,","Inaugural dissertation on the physiological inferences : to be deduced from the structure of the nervous system in the invertebrated classes of animals : submitted to the medical faculty of the University of Edinburgh : in conformity with the rules for graduation, by authority of the Very Reverend Principal Baird : and with the sanction of the Senatus Academicus / by William B. Carpenter M.R.C.S., late president of the Royal Medical and Physical Societies of Edinburgh, etc., and candidate for the degree of doctor of medicine.",1839,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.88.4.16.5.pdf,,,,Invertebrates -- Physiology.,,,"Thesis (doctoral)--University of Edinburgh, 1839.",eng,9924119649202466,Att.88.4.16.5.pdf,,
"Christison, Robert, Sir,  1797-1882,","Dissertatio medica inauguralis, de febre continua, quae nuper in hac urbe epidemica fuit, ex exemplis, apud Nosocomium Regium tractatis, deducta : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis : eruditorum examini subjicit Robertus Christison, Scotus. ",1819,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.85.7.24.15.pdf,Att.86.7.13.2.pdf,,,Fever.,,,Thesis (M.D.)--University of Edinburgh.,lat,9924158451802466,Att.85.7.24.15.pdf,Att.86.7.13.2.pdf,
"Mitchel, Joannes,   ","Dissertatio medica inauguralis, de febribus continuis, et praecipue de medelis in iis adhibendis : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, SS. T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu : et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis : eruditorum examini subjicit Joannes Mitchel, Scoto-Britannus : ad diem 13 Septembris, horâ locoque solitis. ",1802,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.81.7.30.10.pdf,,,,Fever.,,,Thesis (M.D.)--University of Edinburgh.,lat,9924162750002466,Att.81.7.30.10.pdf,,
"Markey, James,   1776-","Dissertatio medica inauguralis, de ophthalmia : quam, annuente summo numine : ex auctoritate reverendi admodum viri, D. Georgii Baird, S.S.T.P. Academiae Edinburgenae Praefecti : necnon amplissimi senatus academici consensu, et nobilissimae facultatis medicae decreto : pro gradu doctoratus, summisque in medicina honoribus ac privilegiis rite et legitime consequendis / eruditorum examini subjicit Jacobus Markey, A.B.T.C.D. Hibernus, Societat. Reg. Phys. Edin. Socius Honorarius.",1798,The University of Edinburgh,Annexe Thesis Digitisation Project 2019 Block 24,Thesis or Dissertation,MD Doctor of Medicine,Doctoral,,,Att.80.7.17.8.pdf,,,,Eye -- Inflammation,,ESTC_T101242,Thesis (M.D.)--University of Edinburgh.,lat,9915464983502466,Att.80.7.17.8.pdf,,
